(:VERSION 2 :FORMAT :FULL :USER SEM :UNIVERSAL-TIME 3532253671
 :AEROBICITY UNKNOWN :PRIOR-PROTEIN-COUNT 2854 :GUI-OPTIONS NIL)
(10403S_RAST :ACCEPTED LMRG_01274-MONOMER NIL (TRANS-RXNAB3-27) (|Maltodextrins|) () () IMPORT ATP "abc" NIL NIL NIL NIL "abc transporter, permease protein ybbp clustered with maltose/maltodextrin transporter / tlr1762 protein")
(10403S_RAST :ACCEPTED LMRG_00653-MONOMER NIL (TRANS-RXNAB3-51) (CO+2) () () IMPORT ATP "atpase" NIL NIL NIL NIL "atpase component cbio of energizing module of cobalt ecf transporter")
(10403S_RAST :ACCEPTED LMRG_02687-MONOMER NIL (TRANS-RXNAB3-52) (|Hemes|) () () EXPORT ATP "atpase" NIL NIL NIL NIL "heme efflux system atpase hrta")
(10403S_RAST :ACCEPTED LMRG_01831-MONOMER NIL (RXN0-4522) (MET) () () IMPORT ATP "abc" NIL NIL NIL NIL "methionine abc transporter substrate-binding protein")
(10403S_RAST :ACCEPTED LMRG_02385-MONOMER NIL (TRANS-RXNAB3-17) (OLIGOPEPTIDES) () PROTON IMPORT SECONDARY "permease" NIL NIL NIL NIL "fig003336: oligopeptide transport system permease protein oppb (tc 3.a.1.5.1)")
(10403S_RAST :ACCEPTED LMRG_02453-MONOMER NIL (TRANS-RXNAB3-55) (MANNOSE) () MANNOSE IMPORT PTS "pts" NIL NIL NIL NIL "pts system, mannose/fructose/sorbose family, iid component")
(10403S_RAST :ACCEPTED LMRG_02453-MONOMER NIL (TRANS-RXNAB3-54) (|Fructose|) () MANNOSE IMPORT PTS "pts" NIL NIL NIL NIL "pts system, mannose/fructose/sorbose family, iid component")
(10403S_RAST :ACCEPTED LMRG_02453-MONOMER NIL (TRANS-RXNAB3-53) (SORBOSE) () MANNOSE IMPORT PTS "pts" NIL NIL NIL NIL "pts system, mannose/fructose/sorbose family, iid component")
(10403S_RAST :ACCEPTED LMRG_02541-MONOMER NIL (TRANS-RXNAB3-4) (|Sugar|) () () IMPORT ATP "abc" NIL NIL NIL NIL "fig023918: sugar abc transporter, periplasmic sugar-binding protein")
(10403S_RAST :ACCEPTED LMRG_02510-MONOMER NIL (TRANS-RXNAB3-29) (NA+) () PROTON IMPORT SECONDARY NA+ NIL NIL NIL NIL "sodium-dependent transporter")
(10403S_RAST :ACCEPTED LMRG_02963-MONOMER NIL (TRANS-RXNAB3-56) (CELLOBIOSE) () CPD-507 IMPORT PTS "phosphotransferase" NIL NIL NIL NIL "fig001362: cellobiose phosphotransferase system ydjc-like protein")
(10403S_RAST :ACCEPTED LMRG_02321-MONOMER NIL (TRANS-RXNAB3-57) (SULFATE) () PROTON IMPORT SECONDARY "permease" NIL NIL NIL NIL "fig005216: sulfate permease")
(10403S_RAST :ACCEPTED LMRG_01648-MONOMER NIL (TRANS-RXNAB3-58) (|Hemes|) () () IMPORT UNKNOWN NIL NIL NIL NIL NIL "heme transporter isddef, lipoprotein isde")
(10403S_RAST :ACCEPTED LMRG_00237-MONOMER NIL (TRANS-RXN0-267) (TRIPEPTIDES) () PROTON IMPORT SECONDARY "permease" NIL NIL NIL NIL "di/tripeptide permease dtpt")
(10403S_RAST :ACCEPTED LMRG_01752-MONOMER NIL (3.6.3.27-RXN) (|Pi|) () () IMPORT ATP "atp-binding" NIL NIL NIL NIL "phosphate transport atp-binding protein pstb (tc 3.a.1.7.1)")
(10403S_RAST :ACCEPTED LMRG_00526-MONOMER NIL (TRANS-RXN-141) (MG+2) () () IMPORT UNKNOWN NIL NIL NIL NIL NIL "fig008845: magnesium and cobalt transport protein cora")
(10403S_RAST :ACCEPTED LMRG_00526-MONOMER NIL (TRANS-RXN-141A) (CO+2) () () IMPORT UNKNOWN NIL NIL NIL NIL NIL "fig008845: magnesium and cobalt transport protein cora")
(10403S_RAST :ACCEPTED LMRG_00116-MONOMER NIL (TRANS-RXNAB3-59) (|Sugar|) () () IMPORT UNKNOWN NIL NIL NIL NIL NIL "fig013146: sugar transporter")
(10403S_RAST :ACCEPTED LMRG_00176-MONOMER NIL (TRANS-RXNAB3-60) (CPD-9502) () PROTON IMPORT SECONDARY "permease" NIL NIL NIL NIL "fig002576: permease of the drug/metabolite transporter (dmt) superfamily")
(10403S_RAST :ACCEPTED LMRG_01661-MONOMER NIL (TRANS-RXNAB3-61) (OXALATE) () FORMATE ANTIPORT SECONDARY "antiporter" NIL NIL NIL NIL "fig008145: oxalate/formate antiporter")
(10403S_RAST :ACCEPTED LMRG_02414-MONOMER NIL (TRANS-RXNAB3-38) (|D-Glucose|) () () IMPORT UNKNOWN NIL NIL NIL NIL NIL "glucose uptake protein")
(10403S_RAST :ACCEPTED CPLXAB3-26 NIL (TRANS-RXNAB3-16) (OLIGOPEPTIDES) () () IMPORT ATP "atp-binding" T NIL NIL NIL "predicted ATP-driven transporter complex of an oligopeptide")
(10403S_RAST :ACCEPTED CPLXAB3-25 NIL (TRANS-RXNAB3-4) (|Sugar|) () () IMPORT ATP "abc" T NIL NIL NIL "predicted ATP-driven transporter complex of a sugar")
(10403S_RAST :ACCEPTED CPLXAB3-24 NIL (TRANS-RXNAB3-62) (MN+2) () () IMPORT ATP "abc" T NIL NIL NIL "predicted ATP-driven transporter complex of MN+2")
(10403S_RAST :ACCEPTED CPLXAB3-23 NIL (TRANS-RXNAB3-63) (BETA-GLUCOSIDES) () BETA-GLUCOSIDES IMPORT PTS "pts" T NIL NIL NIL "predicted transporter complex of a beta-glucoside")
(10403S_RAST :ACCEPTED CPLXAB3-22 NIL (TRANS-RXNAB3-64) (BETA-GLUCOSIDES) () BETA-GLUCOSIDES IMPORT PTS "pts" T NIL NIL NIL "predicted transporter complex of a beta-glucoside")
(10403S_RAST :ACCEPTED CPLXAB3-21 NIL (TRANS-RXNAB3-66) (CARNITINE) () () IMPORT ATP "abc" T NIL NIL NIL "predicted ATP-driven transporter complex of CARNITINE/choline")
(10403S_RAST :ACCEPTED CPLXAB3-21 NIL (TRANS-RXNAB3-65) (CHOLINE) () () IMPORT ATP "abc" T NIL NIL NIL "predicted ATP-driven transporter complex of CARNITINE/choline")
(10403S_RAST :ACCEPTED CPLXAB3-20 NIL (TRANS-RXNAB3-32) (FE+3) () () IMPORT ATP "abc-type" T NIL NIL NIL "predicted ATP-driven transporter complex of Fe3+/a siderophore")
(10403S_RAST :ACCEPTED CPLXAB3-20 NIL (TRANS-RXNAB3-31) (|Siderophore|) () () IMPORT ATP "abc-type" T NIL NIL NIL "predicted ATP-driven transporter complex of Fe3+/a siderophore")
(10403S_RAST :ACCEPTED CPLXAB3-19 NIL (TRANS-RXNAB3-67) (|Monosaccharides|) () () IMPORT ATP "abc" T NIL NIL NIL "predicted ATP-driven transporter complex of a monosaccharide")
(10403S_RAST :ACCEPTED CPLXAB3-18 NIL (TRANS-RXNAB3-68) (|Amino-Acids-20|) () () IMPORT ATP "abc" T NIL NIL NIL "predicted ATP-driven transporter complex of a standard alpha amino acid")
(10403S_RAST :ACCEPTED CPLXAB3-17 NIL (TRANS-RXNAB3-68) (|Amino-Acids-20|) () () IMPORT ATP "abc" T NIL NIL NIL "predicted ATP-driven transporter complex of a standard alpha amino acid")
(10403S_RAST :ACCEPTED CPLXAB3-16 NIL (RXN0-4522) (MET) () () IMPORT ATP "abc" T NIL NIL NIL "predicted ATP-driven transporter complex of L-methionine")
(10403S_RAST :ACCEPTED CPLXAB3-15 NIL (RXN0-4522) (MET) () () IMPORT ATP "abc" T NIL NIL NIL "predicted ATP-driven transporter complex of L-methionine")
(10403S_RAST :ACCEPTED CPLXAB3-14 NIL (TRANS-RXNAB3-69) (CPD-12541) () () IMPORT ATP "abc" T NIL NIL NIL "predicted ATP-driven transporter complex of CPD-12541")
(10403S_RAST :ACCEPTED CPLXAB3-13 NIL (TRANS-RXN-2) (K+) () () IMPORT ATP "atpase" T NIL NIL NIL "predicted ATP-driven transporter complex of K+")
(10403S_RAST :ACCEPTED CPLXAB3-12 NIL (TRANS-RXNAB3-70) (DIHYDROXYACETONE) () "dihydroxyacetone-6-phosphate" IMPORT PTS "phosphotransferase" T NIL NIL NIL "predicted transporter complex of dihydroxyacetone")
(10403S_RAST :ACCEPTED CPLXAB3-11 NIL (TRANS-RXNAB3-71) (DIHYDROXYACETONE) () "dihydroxyacetone-6-phosphate" IMPORT PTS "phosphotransferase" T NIL NIL NIL "predicted transporter complex of dihydroxyacetone")
(10403S_RAST :ACCEPTED CPLXAB3-10 NIL (ABC-16-RXN) (MALTOSE) () () IMPORT ATP "abc" T NIL NIL NIL "predicted ATP-driven transporter complex of maltose/a maltodextrin")
(10403S_RAST :ACCEPTED CPLXAB3-10 NIL (TRANS-RXNAB3-27) (|Maltodextrins|) () () IMPORT ATP "abc" T NIL NIL NIL "predicted ATP-driven transporter complex of maltose/a maltodextrin")
(10403S_RAST :ACCEPTED CPLXAB3-9 NIL (ABC-63-RXN) (ZN+2) () () IMPORT ATP "abc" T NIL NIL NIL "predicted ATP-driven transporter complex of Zn2+")
(10403S_RAST :ACCEPTED CPLXAB3-8 NIL (ABC-63-RXN) (ZN+2) () () IMPORT ATP "abc" T NIL NIL NIL "predicted ATP-driven transporter complex of Zn2+")
(10403S_RAST :ACCEPTED CPLXAB3-7 NIL (TRANS-RXNAB3-74) (MANNOSE) () MANNOSE IMPORT PTS "pts" T NIL NIL NIL "predicted transporter complex of D-mannose/Fructose/a sorbose")
(10403S_RAST :ACCEPTED CPLXAB3-7 NIL (TRANS-RXNAB3-73) (|Fructose|) () MANNOSE IMPORT PTS "pts" T NIL NIL NIL "predicted transporter complex of D-mannose/Fructose/a sorbose")
(10403S_RAST :ACCEPTED CPLXAB3-7 NIL (TRANS-RXNAB3-72) (SORBOSE) () MANNOSE IMPORT PTS "pts" T NIL NIL NIL "predicted transporter complex of D-mannose/Fructose/a sorbose")
(10403S_RAST :ACCEPTED CPLXAB3-6 NIL (TRANS-RXNAB3-75) (CYSTINE) () () IMPORT ATP "abc" T NIL NIL NIL "predicted ATP-driven transporter complex of CYSTINE")
(10403S_RAST :ACCEPTED CPLXAB3-5 NIL (TRANS-RXNAB3-76) (BETAINE) () () IMPORT ATP "abc" T NIL NIL NIL "predicted ATP-driven transporter complex of glycine betaine")
(10403S_RAST :ACCEPTED CPLXAB3-4 NIL (TRANS-RXNAB3-39) (|Multidrug|) () () IMPORT ATP "abc-type" T NIL NIL NIL "predicted ATP-driven transporter complex of multidrug")
(10403S_RAST :ACCEPTED CPLXAB3-3 NIL (ABC-24-RXN) (SPERMIDINE) () () IMPORT ATP "abc" T NIL NIL NIL "predicted ATP-driven transporter complex of spermidine/putrescine")
(10403S_RAST :ACCEPTED CPLXAB3-3 NIL (ABC-25-RXN) (PUTRESCINE) () () IMPORT ATP "abc" T NIL NIL NIL "predicted ATP-driven transporter complex of spermidine/putrescine")
